Region;Comuna;Codigo comuna;Fecha;Clave;Casos Diarios;Casos Acumulados;Muertes;Casos Activos;Recuperados;Recuperados Diarios;Día;Fallecidos Diarios;on-off;Max Día;Poblacion
Metropolitana;Pirque;13202;43954;1320243954;11;30;0;11;19;0;37;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43955;1320243955;0;30;0;11;19;0;38;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43956;1320243956;0;30;0;11;19;0;39;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43957;1320243957;0;30;0;11;19;0;40;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43958;1320243958;0;30;0;11;19;0;41;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43959;1320243959;8;38;0;8;30;11;42;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43960;1320243960;10;48;0;18;30;0;43;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43961;1320243961;10;58;0;28;30;0;44;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43962;1320243962;0;58;0;28;30;0;45;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43963;1320243963;7;65;0;35;30;0;46;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43964;1320243964;12;77;0;39;38;8;47;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43965;1320243965;15;92;0;44;48;10;48;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43966;1320243966;0;92;0;34;58;10;49;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43967;1320243967;0;92;0;34;58;0;50;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43968;1320243968;10;102;0;37;65;7;51;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43969;1320243969;5;107;0;30;77;12;52;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43970;1320243970;0;107;0;15;92;15;53;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43971;1320243971;15;122;0;30;92;0;54;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43972;1320243972;14;136;0;44;92;0;55;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43973;1320243973;0;136;0;34;102;10;56;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43974;1320243974;13;149;0;42;107;5;57;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43975;1320243975;10;159;0;52;107;0;58;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43976;1320243976;10;169;0;47;122;15;59;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43977;1320243977;19;188;0;52;136;14;60;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43978;1320243978;22;210;0;74;136;0;61;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43979;1320243979;13;223;0;74;149;13;62;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43980;1320243980;8;231;0;72;159;10;63;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43981;1320243981;0;231;0;62;169;10;64;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43982;1320243982;0;231;0;43;188;19;65;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43983;1320243983;0;231;0;21;210;22;66;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43984;1320243984;0;231;0;8;223;13;67;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43985;1320243985;0;231;0;0;231;8;68;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43986;1320243986;0;231;0;0;231;0;69;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43987;1320243987;0;231;0;0;231;0;70;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43988;1320243988;0;231;0;0;231;0;71;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43989;1320243989;0;231;0;0;231;0;72;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43990;1320243990;0;231;0;0;231;0;73;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43991;1320243991;0;231;0;0;231;0;74;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43992;1320243992;0;231;0;0;231;0;75;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43993;1320243993;0;231;0;0;231;0;76;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43994;1320243994;0;231;0;0;231;0;77;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43995;1320243995;0;231;0;0;231;0;78;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43996;1320243996;0;231;0;0;231;0;79;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43997;1320243997;0;231;0;0;231;0;80;0;ON;79;30433.0 
Metropolitana;Pirque;13202;43998;1320243998;0;231;0;0;231;0;81;0;ON;79;30433.0 
La Araucanía;Pitrufquén;9114;43913;911443913;1;1;0;1;0;0;1;0;START;84;26096.0 
La Araucanía;Pitrufquén;9114;43914;911443914;0;1;0;1;0;0;2;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43915;911443915;0;1;0;1;0;0;3;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43916;911443916;0;1;0;1;0;0;4;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43917;911443917;1;2;0;2;0;0;5;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43918;911443918;1;3;0;2;1;1;6;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43919;911443919;2;5;0;4;1;0;7;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43920;911443920;1;6;0;5;1;0;8;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43921;911443921;1;7;0;6;1;0;9;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43922;911443922;0;7;0;5;2;1;10;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43923;911443923;0;7;0;4;3;1;11;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43924;911443924;1;8;0;3;5;2;12;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43925;911443925;1;9;0;3;6;1;13;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43926;911443926;1;10;0;3;7;1;14;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43927;911443927;1;11;0;4;7;0;15;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43928;911443928;0;11;0;4;7;0;16;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43929;911443929;1;12;0;4;8;1;17;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43930;911443930;0;12;0;3;9;1;18;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43931;911443931;0;12;0;2;10;1;19;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43932;911443932;1;13;0;2;11;1;20;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43933;911443933;2;15;0;4;11;0;21;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43934;911443934;1;16;0;4;12;1;22;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43935;911443935;0;16;0;4;12;0;23;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43936;911443936;0;16;0;4;12;0;24;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43937;911443937;0;16;0;3;13;1;25;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43938;911443938;0;16;0;1;15;2;26;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43939;911443939;2;18;0;2;16;1;27;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43940;911443940;0;18;0;2;16;0;28;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43941;911443941;0;18;0;2;16;0;29;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43942;911443942;0;18;0;2;16;0;30;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43943;911443943;0;18;0;2;16;0;31;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43944;911443944;0;18;0;0;18;2;32;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43945;911443945;0;18;0;0;18;0;33;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43946;911443946;0;18;0;0;18;0;34;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43947;911443947;0;18;0;0;18;0;35;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43948;911443948;0;18;0;0;18;0;36;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43949;911443949;0;18;0;0;18;0;37;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43950;911443950;0;18;0;0;18;0;38;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43951;911443951;0;18;0;0;18;0;39;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43952;911443952;0;18;0;0;18;0;40;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43953;911443953;0;18;0;0;18;0;41;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43954;911443954;0;18;0;0;18;0;42;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43955;911443955;0;18;0;0;18;0;43;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43956;911443956;0;18;0;0;18;0;44;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43957;911443957;0;18;0;0;18;0;45;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43958;911443958;0;18;0;0;18;0;46;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43959;911443959;0;18;0;0;18;0;47;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43960;911443960;0;18;0;0;18;0;48;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43961;911443961;0;18;0;0;18;0;49;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43962;911443962;0;18;0;0;18;0;50;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43963;911443963;0;18;0;0;18;0;51;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43964;911443964;0;18;0;0;18;0;52;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43965;911443965;0;18;0;0;18;0;53;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43966;911443966;0;18;0;0;18;0;54;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43967;911443967;0;18;0;0;18;0;55;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43968;911443968;1;19;0;1;18;0;56;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43969;911443969;1;20;0;2;18;0;57;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43970;911443970;0;20;0;2;18;0;58;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43971;911443971;1;21;0;3;18;0;59;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43972;911443972;0;21;0;3;18;0;60;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43973;911443973;4;25;0;6;19;1;61;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43974;911443974;0;25;0;5;20;1;62;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43975;911443975;0;25;0;5;20;0;63;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43976;911443976;8;33;0;12;21;1;64;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43977;911443977;3;36;0;15;21;0;65;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43978;911443978;0;36;0;11;25;4;66;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43979;911443979;3;39;0;14;25;0;67;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43980;911443980;3;42;0;17;25;0;68;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43981;911443981;3;45;0;12;33;8;69;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43982;911443982;0;45;0;9;36;3;70;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43983;911443983;3;48;0;12;36;0;71;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43984;911443984;0;48;0;9;39;3;72;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43985;911443985;2;50;0;8;42;3;73;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43986;911443986;0;50;0;5;45;3;74;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43987;911443987;9;59;0;14;45;0;75;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43988;911443988;0;59;0;11;48;3;76;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43989;911443989;5;64;0;16;48;0;77;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43990;911443990;0;64;0;14;50;2;78;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43991;911443991;0;64;0;14;50;0;79;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43992;911443992;2;66;0;7;59;9;80;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43993;911443993;2;68;0;9;59;0;81;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43994;911443994;0;68;0;4;64;5;82;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43995;911443995;1;69;0;5;64;0;83;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43996;911443996;0;69;0;5;64;0;84;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43997;911443997;0;69;0;3;66;2;85;0;ON;84;26096.0 
La Araucanía;Pitrufquén;9114;43998;911443998;0;69;0;1;68;2;86;0;ON;84;26096.0 
O'Higgins;Placilla;6308;43910;630843910;1;1;0;1;0;0;1;0;START;87;9164.0 
O'Higgins;Placilla;6308;43911;630843911;0;1;0;1;0;0;2;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43912;630843912;0;1;0;1;0;0;3;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43913;630843913;0;1;0;1;0;0;4;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43914;630843914;0;1;0;1;0;0;5;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43915;630843915;0;1;0;0;1;1;6;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43916;630843916;0;1;0;0;1;0;7;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43917;630843917;0;1;0;0;1;0;8;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43918;630843918;0;1;0;0;1;0;9;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43919;630843919;0;1;0;0;1;0;10;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43920;630843920;0;1;0;0;1;0;11;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43921;630843921;0;1;0;0;1;0;12;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43922;630843922;0;1;0;0;1;0;13;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43923;630843923;0;1;0;0;1;0;14;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43924;630843924;0;1;0;0;1;0;15;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43925;630843925;0;1;0;0;1;0;16;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43926;630843926;0;1;0;0;1;0;17;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43927;630843927;0;1;0;0;1;0;18;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43928;630843928;0;1;0;0;1;0;19;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43929;630843929;0;1;0;0;1;0;20;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43930;630843930;0;1;0;0;1;0;21;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43931;630843931;0;1;0;0;1;0;22;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43932;630843932;0;1;0;0;1;0;23;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43933;630843933;0;1;0;0;1;0;24;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43934;630843934;0;1;0;0;1;0;25;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43935;630843935;0;1;0;0;1;0;26;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43936;630843936;0;1;0;0;1;0;27;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43937;630843937;0;1;0;0;1;0;28;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43938;630843938;0;1;0;0;1;0;29;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43939;630843939;0;1;0;0;1;0;30;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43940;630843940;0;1;0;0;1;0;31;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43941;630843941;0;1;0;0;1;0;32;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43942;630843942;0;1;0;0;1;0;33;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43943;630843943;0;1;0;0;1;0;34;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43944;630843944;0;1;0;0;1;0;35;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43945;630843945;0;1;0;0;1;0;36;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43946;630843946;0;1;0;0;1;0;37;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43947;630843947;0;1;0;0;1;0;38;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43948;630843948;0;1;0;0;1;0;39;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43949;630843949;0;1;0;0;1;0;40;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43950;630843950;0;1;0;0;1;0;41;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43951;630843951;0;1;0;0;1;0;42;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43952;630843952;0;1;0;0;1;0;43;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43953;630843953;0;1;0;0;1;0;44;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43954;630843954;0;1;0;0;1;0;45;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43955;630843955;0;1;0;0;1;0;46;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43956;630843956;0;1;0;0;1;0;47;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43957;630843957;0;1;0;0;1;0;48;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43958;630843958;0;1;0;0;1;0;49;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43959;630843959;0;1;0;0;1;0;50;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43960;630843960;0;1;0;0;1;0;51;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43961;630843961;0;1;0;0;1;0;52;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43962;630843962;0;1;0;0;1;0;53;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43963;630843963;0;1;0;0;1;0;54;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43964;630843964;0;1;0;0;1;0;55;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43965;630843965;1;2;0;1;1;0;56;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43966;630843966;0;2;0;1;1;0;57;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43967;630843967;1;3;0;2;1;0;58;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43968;630843968;0;3;0;2;1;0;59;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43969;630843969;1;4;0;3;1;0;60;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43970;630843970;0;4;0;2;2;1;61;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43971;630843971;0;4;0;2;2;0;62;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43972;630843972;0;4;0;1;3;1;63;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43973;630843973;0;4;0;1;3;0;64;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43974;630843974;0;4;0;0;4;1;65;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43975;630843975;0;4;0;0;4;0;66;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43976;630843976;0;4;0;0;4;0;67;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43977;630843977;2;6;0;2;4;0;68;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43978;630843978;0;6;0;2;4;0;69;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43979;630843979;0;6;0;2;4;0;70;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43980;630843980;0;6;0;2;4;0;71;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43981;630843981;0;6;0;2;4;0;72;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43982;630843982;0;6;0;0;6;2;73;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43983;630843983;1;7;0;1;6;0;74;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43984;630843984;0;7;0;1;6;0;75;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43985;630843985;0;7;0;1;6;0;76;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43986;630843986;0;7;0;1;6;0;77;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43987;630843987;0;7;0;1;6;0;78;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43988;630843988;0;7;0;0;7;1;79;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43989;630843989;2;9;0;2;7;0;80;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43990;630843990;2;11;0;4;7;0;81;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43991;630843991;1;12;0;5;7;0;82;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43992;630843992;3;15;0;8;7;0;83;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43993;630843993;0;15;0;8;7;0;84;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43994;630843994;2;17;0;8;9;2;85;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43995;630843995;2;19;0;8;11;2;86;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43996;630843996;1;20;0;8;12;1;87;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43997;630843997;0;20;0;5;15;3;88;0;ON;87;9164.0 
O'Higgins;Placilla;6308;43998;630843998;0;20;0;5;15;0;89;0;ON;87;9164.0 
Ñuble;Portezuelo;16205;43965;1620543965;2;2;0;2;0;0;1;0;START;32;4940.0 
Ñuble;Portezuelo;16205;43966;1620543966;0;2;0;2;0;0;2;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43967;1620543967;0;2;0;2;0;0;3;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43968;1620543968;0;2;0;2;0;0;4;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43969;1620543969;0;2;0;2;0;0;5;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43970;1620543970;1;3;0;1;2;2;6;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43971;1620543971;1;4;0;2;2;0;7;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43972;1620543972;0;4;0;2;2;0;8;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43973;1620543973;1;5;0;3;2;0;9;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43974;1620543974;0;5;0;3;2;0;10;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43975;1620543975;0;5;0;2;3;1;11;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43976;1620543976;0;5;0;1;4;1;12;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43977;1620543977;0;5;0;1;4;0;13;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43978;1620543978;0;5;0;0;5;1;14;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43979;1620543979;0;5;0;0;5;0;15;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43980;1620543980;0;5;0;0;5;0;16;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43981;1620543981;0;5;0;0;5;0;17;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43982;1620543982;0;5;0;0;5;0;18;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43983;1620543983;0;5;0;0;5;0;19;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43984;1620543984;0;5;0;0;5;0;20;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43985;1620543985;0;5;0;0;5;0;21;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43986;1620543986;0;5;0;0;5;0;22;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43987;1620543987;0;5;0;0;5;0;23;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43988;1620543988;0;5;0;0;5;0;24;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43989;1620543989;0;5;0;0;5;0;25;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43990;1620543990;0;5;0;0;5;0;26;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43991;1620543991;0;5;0;0;5;0;27;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43992;1620543992;0;5;0;0;5;0;28;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43993;1620543993;0;5;0;0;5;0;29;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43994;1620543994;0;5;0;0;5;0;30;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43995;1620543995;0;5;0;0;5;0;31;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43996;1620543996;0;5;0;0;5;0;32;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43997;1620543997;0;5;0;0;5;0;33;0;ON;32;4940.0 
Ñuble;Portezuelo;16205;43998;1620543998;0;5;0;0;5;0;34;0;ON;32;4940.0 
Magallanes;Porvenir;12301;43922;1230143922;1;1;0;1;0;0;1;0;START;75;7323.0 
Magallanes;Porvenir;12301;43923;1230143923;1;2;0;2;0;0;2;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43924;1230143924;0;2;0;2;0;0;3;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43925;1230143925;1;3;0;3;0;0;4;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43926;1230143926;0;3;0;3;0;0;5;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43927;1230143927;0;3;0;2;1;1;6;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43928;1230143928;0;3;0;1;2;1;7;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43929;1230143929;0;3;0;1;2;0;8;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43930;1230143930;0;3;0;0;3;1;9;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43931;1230143931;0;3;0;0;3;0;10;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43932;1230143932;1;4;0;1;3;0;11;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43933;1230143933;0;4;0;1;3;0;12;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43934;1230143934;0;4;0;1;3;0;13;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43935;1230143935;0;4;0;1;3;0;14;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43936;1230143936;0;4;0;1;3;0;15;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43937;1230143937;1;5;0;1;4;1;16;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43938;1230143938;0;5;0;1;4;0;17;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43939;1230143939;2;7;0;3;4;0;18;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43940;1230143940;0;7;0;3;4;0;19;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43941;1230143941;1;8;0;4;4;0;20;0;ON;75;7323.0 
Magallanes;Porvenir;12301;43942;1230143942;0;8;0;3;5;1;21;0;ON;75;7323.0 
